"id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name"
1896,113,"Кириши",32.0570588014355,59.4706050124115,50.5,11,"условно комфортный климат",43,38,20,25,26,32,184,"https://api.индекс-городов.рф/uploads/city/emblem/1896/thumb_785_kirishi.png","Ленинградская область","Средний город"
1897,162,"Узловая",38.1511104522585,53.9842490389114,49.7,11,"условно комфортный климат",28,30,36,21,21,35,171,"https://api.индекс-городов.рф/uploads/city/emblem/1897/thumb_786_uzlovaya.png","Тульская область","Средний город"
1898,149,"Гудермес",46.1192083087157,43.3478063160967,55.9,11,"условно комфортный климат",38,27,23,17,16,37,158,NA,"Чеченская Республика","Средний город"
1900,109,"Тимашевск",38.9569635454064,45.6133718299323,50.8,11,"условно комфортный климат",32,24,29,16,26,32,159,"https://api.индекс-городов.рф/uploads/city/emblem/1900/thumb_789_timashevsk.png","Краснодарский край","Средний город"
1901,127,"Арсеньев",133.279961437001,44.1412784258667,52.2,11,"условно комфортный климат",33,31,22,16,26,28,156,"https://api.индекс-городов.рф/uploads/city/emblem/1901/thumb_790_arseniev.png","Приморский край","Средний город"
1903,119,"Выкса",42.1570458542572,55.3226739456305,53,11,"условно комфортный климат",38,32,35,34,22,27,188,"https://api.индекс-городов.рф/uploads/city/emblem/1903/thumb_792_Viksa.png","Нижегородская область","Средний город"
1904,157,"Вязьма",34.3096559532244,55.1990965737759,52.3,11,"условно комфортный климат",30,28,29,30,25,31,173,"https://api.индекс-городов.рф/uploads/city/emblem/1904/thumb_793_Vyazma.png","Смоленская область","Средний город"
1905,116,"Дзержинский",37.8414591097761,55.6237870613392,56.4,11,"условно комфортный климат",54,32,25,34,30,35,210,"https://api.индекс-городов.рф/uploads/city/emblem/1905/thumb_794_dzerzhinsky.png","Московская область","Средний город"
1906,126,"Краснокамск",55.7725269496075,58.0847493313554,52.5,11,"условно комфортный климат",34,29,21,23,22,32,161,"https://api.индекс-городов.рф/uploads/city/emblem/1906/thumb_795_krasnokamsk.png","Пермский край","Средний город"
1907,98,"Лиски",39.5282175151931,50.9905885629083,53.5,11,"условно комфортный климат",48,27,18,28,23,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/1907/thumb_796_liski.png","Воронежская область","Средний город"
1908,90,"Свободный",128.10345004137,51.3768020051161,54,11,"условно комфортный климат",31,26,30,20,16,20,143,"https://api.индекс-городов.рф/uploads/city/emblem/1908/thumb_797_svobodniy.gif","Амурская область","Средний город"
1909,141,"Волжск",48.3457210991693,55.8782840612611,53.2,11,"условно комфортный климат",28,27,26,28,29,32,170,"https://api.индекс-городов.рф/uploads/city/emblem/1909/thumb_798_voljsk.png","Республика Марий Эл","Средний город"
1910,153,"Жигулевск",49.4824575669727,53.407369578581,51.6,11,"условно комфортный климат",42,32,25,22,19,31,171,"https://api.индекс-городов.рф/uploads/city/emblem/1910/thumb_799_Zhigulyovsk.jpg","Самарская область","Средний город"
1911,95,"Гусь-Хрустальный",40.6582871007107,55.6154255052022,52.8,11,"условно комфортный климат",26,26,21,34,29,31,167,"https://api.индекс-городов.рф/uploads/city/emblem/1911/thumb_800_Gus-Khrustalny.gif","Владимирская область","Средний город"
1912,156,"Березовский",60.8347955899973,56.8971084321585,59,11,"условно комфортный климат",33,35,17,22,38,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/1912/thumb_801_Berezovsky.png","Свердловская область","Средний город"
1913,117,"Апатиты",33.4153992532936,67.5819462737131,54.7,11,"тяжелые климатические условия",35,27,35,23,26,37,183,"https://api.индекс-городов.рф/uploads/city/emblem/1913/thumb_802_Apatity.png","Мурманская область","Средний город"
1914,116,"Лыткарино",37.9146055540682,55.5779798744391,59.2,11,"условно комфортный климат",42,37,25,31,31,40,206,"https://api.индекс-городов.рф/uploads/city/emblem/1914/thumb_803_Lytkarino.gif","Московская область","Средний город"
1915,166,"Нягань",65.5760632905367,62.1116068062653,58.6,11,"тяжелые климатические условия",28,27,34,23,24,24,160,"https://api.индекс-городов.рф/uploads/city/emblem/1915/thumb_804_Nyagan.png","Ханты-Мансийский автономный округ","Средний город"
1916,109,"Крымск",37.992676962667,44.9250374750933,57.9,11,"условно комфортный климат",43,17,21,22,20,35,158,"https://api.индекс-городов.рф/uploads/city/emblem/1916/thumb_805_Krymsk.png","Краснодарский край","Средний город"
1890,113,"Сертолово",30.1973820660069,60.1493471161928,56.6,11,"условно комфортный климат",39,30,32,22,22,40,185,"https://api.индекс-городов.рф/uploads/city/emblem/1890/thumb_779_sertolovo.png","Ленинградская область","Средний город"
1899,116,"Солнечногорск",36.9802527297483,56.1877591675135,50.2,11,"условно комфортный климат",26,28,38,37,31,35,195,"https://api.индекс-городов.рф/uploads/city/emblem/1899/thumb_788_solnechnogorsk.png","Московская область","Средний город"
1862,140,"Щелкино",35.8267028916991,45.4287356217729,10.2,13,"условно комфортный климат",30,28,17,8,12,42,137,"https://api.индекс-городов.рф/uploads/city/emblem/1862/thumb_751_schelkino.png","Республика Крым","Малый город"
1863,112,"Щигры",36.9406938899458,51.8737991882705,15,13,"условно комфортный климат",40,34,39,30,22,33,198,"https://api.индекс-городов.рф/uploads/city/emblem/1863/thumb_752_schigry.png","Курская область","Малый город"
1865,116,"Электрогорск",38.7811234566344,55.8817433332835,22.7,13,"условно комфортный климат",38,35,23,26,23,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/1865/thumb_754_elektrogorsk.gif","Московская область","Малый город"
1866,116,"Электроугли",38.1889466108627,55.7273599501276,21.3,13,"условно комфортный климат",39,27,20,32,23,34,175,"https://api.индекс-городов.рф/uploads/city/emblem/1866/thumb_755_elektrougli.png","Московская область","Малый город"
1867,98,"Эртиль",40.8198899099201,51.8396189419136,10.1,13,"условно комфортный климат",26,19,23,21,17,37,143,"https://api.индекс-городов.рф/uploads/city/emblem/1867/thumb_756_ertil.png","Воронежская область","Малый город"
